
These predictions were generated by FAST (v7.01.00a-bjj, 16-Feb-2012) on 07-Mar-2016 at 22:07:18.
The aerodynamic calculations were made by AeroDyn (v13.00.01a-bjj, 16-Feb-2012).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

Time	BldPitch1	RootMxb1	RootMyb1
(s)	(deg)	(kN·m)	(kN·m)
  65.700	 0.000E+00	-2.807E+03	 1.534E+03
  65.750	 0.000E+00	-2.875E+03	 1.557E+03
  65.800	 0.000E+00	-2.935E+03	 1.572E+03
  65.850	 0.000E+00	-2.992E+03	 1.577E+03
  65.900	 0.000E+00	-3.044E+03	 1.574E+03
  65.950	 0.000E+00	-3.093E+03	 1.566E+03
  66.000	 0.000E+00	-3.141E+03	 1.568E+03
  66.050	 0.000E+00	-3.189E+03	 1.553E+03
  66.100	 0.000E+00	-3.237E+03	 1.561E+03
  66.150	 0.000E+00	-3.284E+03	 1.583E+03
  66.200	 0.000E+00	-3.335E+03	 1.602E+03
  66.250	 0.000E+00	-3.382E+03	 1.627E+03
  66.300	 0.000E+00	-3.430E+03	 1.642E+03
  66.350	 0.000E+00	-3.476E+03	 1.641E+03
  66.400	 0.000E+00	-3.519E+03	 1.632E+03
  66.450	 0.000E+00	-3.557E+03	 1.609E+03
  66.500	 0.000E+00	-3.587E+03	 1.580E+03
  66.550	 0.000E+00	-3.608E+03	 1.572E+03
  66.600	 0.000E+00	-3.618E+03	 1.587E+03
  66.650	 0.000E+00	-3.619E+03	 1.617E+03
  66.700	 0.000E+00	-3.604E+03	 1.687E+03
  66.750	 0.000E+00	-3.586E+03	 1.735E+03
  66.800	 0.000E+00	-3.555E+03	 1.770E+03
  66.850	 0.000E+00	-3.521E+03	 1.767E+03
  66.900	 0.000E+00	-3.481E+03	 1.739E+03
  66.950	 0.000E+00	-3.439E+03	 1.684E+03
  67.000	 0.000E+00	-3.397E+03	 1.616E+03
  67.050	 0.000E+00	-3.355E+03	 1.562E+03
  67.100	 0.000E+00	-3.312E+03	 1.517E+03
  67.150	 0.000E+00	-3.274E+03	 1.503E+03
  67.200	 0.000E+00	-3.235E+03	 1.489E+03
  67.250	 0.000E+00	-3.201E+03	 1.490E+03
  67.300	 0.000E+00	-3.160E+03	 1.477E+03
  67.350	 0.000E+00	-3.122E+03	 1.458E+03
  67.400	 0.000E+00	-3.073E+03	 1.422E+03
  67.450	 0.000E+00	-3.024E+03	 1.389E+03
  67.500	 0.000E+00	-2.960E+03	 1.375E+03
  67.550	 0.000E+00	-2.891E+03	 1.361E+03
  67.600	 0.000E+00	-2.812E+03	 1.360E+03
  67.650	 0.000E+00	-2.724E+03	 1.371E+03
  67.700	 0.000E+00	-2.625E+03	 1.403E+03
  67.750	 0.000E+00	-2.523E+03	 1.437E+03
  67.800	 0.000E+00	-2.414E+03	 1.477E+03
  67.850	 0.000E+00	-2.295E+03	 1.507E+03
  67.900	 0.000E+00	-2.180E+03	 1.522E+03
  67.950	 0.000E+00	-2.065E+03	 1.517E+03
  68.000	 0.000E+00	-1.947E+03	 1.497E+03
  68.050	 0.000E+00	-1.833E+03	 1.480E+03
  68.100	 0.000E+00	-1.727E+03	 1.461E+03
  68.150	 0.000E+00	-1.618E+03	 1.459E+03
  68.200	 0.000E+00	-1.511E+03	 1.462E+03
  68.250	 0.000E+00	-1.413E+03	 1.454E+03
  68.300	 0.000E+00	-1.310E+03	 1.437E+03
  68.350	 0.000E+00	-1.203E+03	 1.424E+03
  68.400	 0.000E+00	-1.097E+03	 1.396E+03
  68.450	 0.000E+00	-9.802E+02	 1.374E+03
  68.500	 0.000E+00	-8.548E+02	 1.347E+03
  68.550	 0.000E+00	-7.273E+02	 1.313E+03
  68.600	 0.000E+00	-5.923E+02	 1.282E+03
  68.650	 0.000E+00	-4.488E+02	 1.257E+03
  68.700	 0.000E+00	-3.059E+02	 1.248E+03
  68.750	 0.000E+00	-1.631E+02	 1.233E+03
  68.800	 0.000E+00	-2.215E+01	 1.237E+03
  68.850	 0.000E+00	 1.251E+02	 1.265E+03
  68.900	 0.000E+00	 2.569E+02	 1.276E+03
  68.950	 0.000E+00	 3.895E+02	 1.285E+03
  69.000	 0.000E+00	 5.145E+02	 1.303E+03
  69.050	 0.000E+00	 6.390E+02	 1.331E+03
  69.100	 0.000E+00	 7.526E+02	 1.367E+03
  69.150	 0.000E+00	 8.669E+02	 1.406E+03
  69.200	 0.000E+00	 9.782E+02	 1.448E+03
  69.250	 0.000E+00	 1.089E+03	 1.505E+03
  69.300	 0.000E+00	 1.203E+03	 1.554E+03
  69.350	 0.000E+00	 1.313E+03	 1.612E+03
  69.400	 0.000E+00	 1.432E+03	 1.674E+03
  69.450	 0.000E+00	 1.553E+03	 1.717E+03
  69.500	 0.000E+00	 1.677E+03	 1.749E+03
  69.550	 0.000E+00	 1.803E+03	 1.773E+03
  69.600	 0.000E+00	 1.932E+03	 1.764E+03
  69.650	 0.000E+00	 2.056E+03	 1.727E+03
  69.700	 0.000E+00	 2.174E+03	 1.670E+03
  69.750	 0.000E+00	 2.293E+03	 1.626E+03
  69.800	 0.000E+00	 2.400E+03	 1.582E+03
  69.850	 0.000E+00	 2.495E+03	 1.549E+03
  69.900	 0.000E+00	 2.588E+03	 1.541E+03
  69.950	 0.000E+00	 2.670E+03	 1.540E+03
  70.000	 0.000E+00	 2.739E+03	 1.525E+03
  70.050	 0.000E+00	 2.804E+03	 1.494E+03
  70.100	 0.000E+00	 2.863E+03	 1.441E+03
  70.150	 0.000E+00	 2.918E+03	 1.378E+03
  70.200	 0.000E+00	 2.972E+03	 1.312E+03
  70.250	 0.000E+00	 3.029E+03	 1.262E+03
  70.300	 0.000E+00	 3.087E+03	 1.227E+03
  70.350	 0.000E+00	 3.144E+03	 1.203E+03
  70.400	 0.000E+00	 3.207E+03	 1.206E+03
  70.450	 0.000E+00	 3.272E+03	 1.239E+03
  70.500	 0.000E+00	 3.334E+03	 1.268E+03
  70.550	 0.000E+00	 3.396E+03	 1.313E+03
  70.600	 0.000E+00	 3.451E+03	 1.350E+03
  70.650	 0.000E+00	 3.501E+03	 1.381E+03
  70.700	 0.000E+00	 3.542E+03	 1.402E+03
  70.750	 0.000E+00	 3.577E+03	 1.465E+03
  70.800	 0.000E+00	 3.603E+03	 1.520E+03
  70.850	 0.000E+00	 3.618E+03	 1.579E+03
  70.900	 0.000E+00	 3.623E+03	 1.649E+03
  70.950	 0.000E+00	 3.622E+03	 1.711E+03
  71.000	 0.000E+00	 3.615E+03	 1.755E+03
  71.050	 0.000E+00	 3.597E+03	 1.771E+03
  71.100	 0.000E+00	 3.576E+03	 1.777E+03
  71.150	 0.000E+00	 3.550E+03	 1.748E+03
  71.200	 0.000E+00	 3.521E+03	 1.708E+03
  71.250	 0.000E+00	 3.492E+03	 1.682E+03
  71.300	 0.000E+00	 3.460E+03	 1.642E+03
  71.350	 0.000E+00	 3.428E+03	 1.630E+03
  71.400	 0.000E+00	 3.396E+03	 1.628E+03
  71.450	 0.000E+00	 3.360E+03	 1.628E+03
  71.500	 0.000E+00	 3.324E+03	 1.635E+03
  71.550	 0.000E+00	 3.283E+03	 1.645E+03
  71.600	 0.000E+00	 3.239E+03	 1.658E+03
  71.650	 0.000E+00	 3.186E+03	 1.665E+03
  71.700	 0.000E+00	 3.126E+03	 1.679E+03
  71.750	 0.000E+00	 3.062E+03	 1.707E+03
  71.800	 0.000E+00	 2.994E+03	 1.737E+03
  71.850	 0.000E+00	 2.917E+03	 1.766E+03
  71.900	 0.000E+00	 2.836E+03	 1.798E+03
  71.950	 0.000E+00	 2.746E+03	 1.812E+03
  72.000	 0.000E+00	 2.655E+03	 1.837E+03
  72.050	 0.000E+00	 2.558E+03	 1.867E+03
  72.100	 0.000E+00	 2.462E+03	 1.911E+03
  72.150	 0.000E+00	 2.360E+03	 1.943E+03
  72.200	 0.000E+00	 2.264E+03	 1.991E+03
  72.250	 0.000E+00	 2.164E+03	 2.018E+03
  72.300	 0.000E+00	 2.065E+03	 2.030E+03
  72.350	 0.000E+00	 1.961E+03	 1.997E+03
  72.400	 0.000E+00	 1.854E+03	 1.939E+03
  72.450	 0.000E+00	 1.743E+03	 1.873E+03
  72.500	 0.000E+00	 1.623E+03	 1.773E+03
  72.550	 0.000E+00	 1.508E+03	 1.703E+03
  72.600	 0.000E+00	 1.383E+03	 1.642E+03
  72.650	 0.000E+00	 1.252E+03	 1.602E+03
  72.700	 0.000E+00	 1.123E+03	 1.580E+03
  72.750	 0.000E+00	 9.895E+02	 1.572E+03
  72.800	 0.000E+00	 8.520E+02	 1.563E+03
  72.850	 0.000E+00	 7.192E+02	 1.536E+03
  72.900	 0.000E+00	 5.845E+02	 1.517E+03
  72.950	 0.000E+00	 4.516E+02	 1.484E+03
  73.000	 0.000E+00	 3.216E+02	 1.454E+03
  73.050	 0.000E+00	 1.994E+02	 1.457E+03
  73.100	 0.000E+00	 8.116E+01	 1.479E+03
  73.150	 0.000E+00	-3.259E+01	 1.500E+03
  73.200	 0.000E+00	-1.424E+02	 1.560E+03
  73.250	 0.000E+00	-2.539E+02	 1.614E+03
  73.300	 0.000E+00	-3.636E+02	 1.651E+03
  73.350	 0.000E+00	-4.774E+02	 1.681E+03
  73.400	 0.000E+00	-5.922E+02	 1.695E+03
  73.450	 0.000E+00	-7.183E+02	 1.689E+03
  73.500	 0.000E+00	-8.402E+02	 1.674E+03
  73.550	 0.000E+00	-9.713E+02	 1.659E+03
  73.600	 0.000E+00	-1.112E+03	 1.651E+03
  73.650	 0.000E+00	-1.243E+03	 1.652E+03
  73.700	 0.000E+00	-1.379E+03	 1.678E+03
  73.750	 0.000E+00	-1.523E+03	 1.688E+03
  73.800	 0.000E+00	-1.653E+03	 1.709E+03
  73.850	 0.000E+00	-1.783E+03	 1.715E+03
  73.900	 0.000E+00	-1.910E+03	 1.701E+03
  73.950	 0.000E+00	-2.029E+03	 1.654E+03
  74.000	 0.000E+00	-2.135E+03	 1.615E+03
  74.050	 0.000E+00	-2.235E+03	 1.575E+03
  74.100	 0.000E+00	-2.328E+03	 1.542E+03
  74.150	 0.000E+00	-2.406E+03	 1.549E+03
  74.200	 0.000E+00	-2.486E+03	 1.547E+03
  74.250	 0.000E+00	-2.561E+03	 1.553E+03
  74.300	 0.000E+00	-2.631E+03	 1.580E+03
  74.350	 0.000E+00	-2.704E+03	 1.585E+03
  74.400	 0.000E+00	-2.776E+03	 1.581E+03
  74.450	 0.000E+00	-2.852E+03	 1.556E+03
  74.500	 0.000E+00	-2.929E+03	 1.532E+03
  74.550	 0.000E+00	-3.009E+03	 1.508E+03
  74.600	 0.000E+00	-3.086E+03	 1.509E+03
  74.650	 0.000E+00	-3.161E+03	 1.518E+03
  74.700	 0.000E+00	-3.232E+03	 1.550E+03
  74.750	 0.000E+00	-3.300E+03	 1.578E+03
  74.800	 0.000E+00	-3.360E+03	 1.605E+03
  74.850	 0.000E+00	-3.409E+03	 1.624E+03
  74.900	 0.000E+00	-3.449E+03	 1.632E+03
  74.950	 0.000E+00	-3.476E+03	 1.642E+03
  75.000	 0.000E+00	-3.500E+03	 1.636E+03
  75.050	 0.000E+00	-3.513E+03	 1.643E+03
  75.100	 0.000E+00	-3.520E+03	 1.661E+03
  75.150	 0.000E+00	-3.521E+03	 1.706E+03
  75.200	 0.000E+00	-3.521E+03	 1.758E+03
  75.250	 0.000E+00	-3.522E+03	 1.802E+03
  75.300	 0.000E+00	-3.519E+03	 1.866E+03
  75.350	 0.000E+00	-3.515E+03	 1.910E+03
  75.400	 0.000E+00	-3.512E+03	 1.956E+03
  75.450	 0.000E+00	-3.503E+03	 1.997E+03
  75.500	 0.000E+00	-3.494E+03	 2.027E+03
  75.550	 0.000E+00	-3.480E+03	 2.069E+03
  75.600	 0.000E+00	-3.463E+03	 2.106E+03
  75.650	 0.000E+00	-3.438E+03	 2.143E+03
  75.700	 0.000E+00	-3.412E+03	 2.146E+03
  75.750	 0.000E+00	-3.374E+03	 2.130E+03
  75.800	 0.000E+00	-3.337E+03	 2.090E+03
  75.850	 0.000E+00	-3.285E+03	 2.024E+03
  75.900	 0.000E+00	-3.230E+03	 1.919E+03
  75.950	 0.000E+00	-3.162E+03	 1.827E+03
  76.000	 0.000E+00	-3.100E+03	 1.723E+03
  76.050	 0.000E+00	-3.024E+03	 1.632E+03
  76.100	 0.000E+00	-2.951E+03	 1.560E+03
  76.150	 0.000E+00	-2.876E+03	 1.504E+03
  76.200	 0.000E+00	-2.798E+03	 1.457E+03
  76.250	 0.000E+00	-2.723E+03	 1.424E+03
  76.300	 0.000E+00	-2.656E+03	 1.391E+03
  76.350	 0.000E+00	-2.577E+03	 1.384E+03
  76.400	 0.000E+00	-2.504E+03	 1.378E+03
  76.450	 0.000E+00	-2.427E+03	 1.379E+03
  76.500	 0.000E+00	-2.343E+03	 1.378E+03
  76.550	 0.000E+00	-2.253E+03	 1.406E+03
  76.600	 0.000E+00	-2.158E+03	 1.451E+03
  76.650	 0.000E+00	-2.049E+03	 1.507E+03
  76.700	 0.000E+00	-1.933E+03	 1.573E+03
  76.750	 0.000E+00	-1.816E+03	 1.626E+03
  76.800	 0.000E+00	-1.691E+03	 1.667E+03
  76.850	 0.000E+00	-1.556E+03	 1.689E+03
  76.900	 0.000E+00	-1.428E+03	 1.690E+03
  76.950	 0.000E+00	-1.296E+03	 1.689E+03
  77.000	 0.000E+00	-1.159E+03	 1.689E+03
  77.050	 0.000E+00	-1.024E+03	 1.720E+03
  77.100	 0.000E+00	-8.976E+02	 1.748E+03
  77.150	 0.000E+00	-7.626E+02	 1.780E+03
  77.200	 0.000E+00	-6.322E+02	 1.790E+03
  77.250	 0.000E+00	-5.116E+02	 1.771E+03
  77.300	 0.000E+00	-3.912E+02	 1.687E+03
  77.350	 0.000E+00	-2.714E+02	 1.581E+03
  77.400	 0.000E+00	-1.625E+02	 1.450E+03
  77.450	 0.000E+00	-4.835E+01	 1.319E+03
  77.500	 0.000E+00	 6.718E+01	 1.183E+03
  77.550	 0.000E+00	 1.824E+02	 1.105E+03
  77.600	 0.000E+00	 2.966E+02	 1.059E+03
  77.650	 0.000E+00	 4.248E+02	 1.055E+03
  77.700	 0.000E+00	 5.542E+02	 1.075E+03
  77.750	 0.000E+00	 6.812E+02	 1.074E+03
  77.800	 0.000E+00	 8.164E+02	 1.074E+03
  77.850	 0.000E+00	 9.528E+02	 1.073E+03
  77.900	 0.000E+00	 1.081E+03	 1.045E+03
  77.950	 0.000E+00	 1.215E+03	 1.053E+03
  78.000	 0.000E+00	 1.347E+03	 1.105E+03
  78.050	 0.000E+00	 1.473E+03	 1.188E+03
  78.100	 0.000E+00	 1.591E+03	 1.311E+03
  78.150	 0.000E+00	 1.713E+03	 1.453E+03
  78.200	 0.000E+00	 1.831E+03	 1.602E+03
  78.250	 0.000E+00	 1.942E+03	 1.735E+03
  78.300	 0.000E+00	 2.051E+03	 1.819E+03
  78.350	 0.000E+00	 2.159E+03	 1.869E+03
  78.400	 0.000E+00	 2.259E+03	 1.873E+03
  78.450	 0.000E+00	 2.360E+03	 1.872E+03
  78.500	 0.000E+00	 2.456E+03	 1.853E+03
  78.550	 0.000E+00	 2.550E+03	 1.838E+03
  78.600	 0.000E+00	 2.640E+03	 1.841E+03
  78.650	 0.000E+00	 2.727E+03	 1.847E+03
  78.700	 0.000E+00	 2.812E+03	 1.845E+03
  78.750	 0.000E+00	 2.889E+03	 1.839E+03
  78.800	 0.000E+00	 2.965E+03	 1.793E+03
  78.850	 0.000E+00	 3.036E+03	 1.748E+03
  78.900	 0.000E+00	 3.103E+03	 1.685E+03
  78.950	 0.000E+00	 3.162E+03	 1.600E+03
  79.000	 0.000E+00	 3.218E+03	 1.522E+03
  79.050	 0.000E+00	 3.273E+03	 1.479E+03
  79.100	 0.000E+00	 3.320E+03	 1.445E+03
  79.150	 0.000E+00	 3.362E+03	 1.443E+03
  79.200	 0.000E+00	 3.396E+03	 1.440E+03
  79.250	 0.000E+00	 3.433E+03	 1.489E+03
  79.300	 0.000E+00	 3.465E+03	 1.535E+03
  79.350	 0.000E+00	 3.494E+03	 1.586E+03
  79.400	 0.000E+00	 3.522E+03	 1.633E+03
  79.450	 0.000E+00	 3.548E+03	 1.695E+03
  79.500	 0.000E+00	 3.570E+03	 1.733E+03
  79.550	 0.000E+00	 3.590E+03	 1.761E+03
  79.600	 0.000E+00	 3.603E+03	 1.770E+03
  79.650	 0.000E+00	 3.614E+03	 1.773E+03
  79.700	 0.000E+00	 3.613E+03	 1.733E+03
  79.750	 0.000E+00	 3.608E+03	 1.716E+03
  79.800	 0.000E+00	 3.593E+03	 1.704E+03
  79.850	 0.000E+00	 3.568E+03	 1.695E+03
  79.900	 0.000E+00	 3.538E+03	 1.704E+03
  79.950	 0.000E+00	 3.502E+03	 1.734E+03
  80.000	 0.000E+00	 3.458E+03	 1.778E+03
  80.050	 0.000E+00	 3.412E+03	 1.806E+03
  80.100	 0.000E+00	 3.360E+03	 1.826E+03
  80.150	 0.000E+00	 3.308E+03	 1.834E+03
  80.200	 0.000E+00	 3.252E+03	 1.824E+03
  80.250	 0.000E+00	 3.194E+03	 1.822E+03
  80.300	 0.000E+00	 3.140E+03	 1.836E+03
  80.350	 0.000E+00	 3.083E+03	 1.862E+03
  80.400	 0.000E+00	 3.029E+03	 1.896E+03
  80.450	 0.000E+00	 2.972E+03	 1.952E+03
  80.500	 0.000E+00	 2.906E+03	 1.967E+03
  80.550	 0.000E+00	 2.848E+03	 1.985E+03
  80.600	 0.000E+00	 2.769E+03	 1.938E+03
  80.650	 0.000E+00	 2.695E+03	 1.899E+03
  80.700	 0.000E+00	 2.605E+03	 1.830E+03
  80.750	 0.000E+00	 2.510E+03	 1.799E+03
  80.800	 0.000E+00	 2.404E+03	 1.766E+03
  80.850	 0.000E+00	 2.298E+03	 1.789E+03
  80.900	 0.000E+00	 2.176E+03	 1.810E+03
  80.950	 0.000E+00	 2.060E+03	 1.853E+03
  81.000	 0.000E+00	 1.931E+03	 1.874E+03
  81.050	 0.000E+00	 1.802E+03	 1.873E+03
  81.100	 0.000E+00	 1.676E+03	 1.866E+03
  81.150	 0.000E+00	 1.548E+03	 1.825E+03
  81.200	 0.000E+00	 1.427E+03	 1.786E+03
  81.250	 0.000E+00	 1.309E+03	 1.768E+03
  81.300	 0.000E+00	 1.188E+03	 1.730E+03
  81.350	 0.000E+00	 1.081E+03	 1.746E+03
  81.400	 0.000E+00	 9.706E+02	 1.779E+03
  81.450	 0.000E+00	 8.551E+02	 1.791E+03
  81.500	 0.000E+00	 7.449E+02	 1.826E+03
  81.550	 0.000E+00	 6.284E+02	 1.852E+03
  81.600	 0.000E+00	 5.071E+02	 1.845E+03
  81.650	 0.000E+00	 3.816E+02	 1.824E+03
  81.700	 0.000E+00	 2.568E+02	 1.807E+03
  81.750	 0.000E+00	 1.213E+02	 1.776E+03
  81.800	 0.000E+00	-1.450E+01	 1.760E+03
  81.850	 0.000E+00	-1.487E+02	 1.766E+03
  81.900	 0.000E+00	-2.818E+02	 1.766E+03
  81.950	 0.000E+00	-4.191E+02	 1.769E+03
  82.000	 0.000E+00	-5.559E+02	 1.770E+03
  82.050	 0.000E+00	-6.847E+02	 1.743E+03
  82.100	 0.000E+00	-8.170E+02	 1.695E+03
  82.150	 0.000E+00	-9.468E+02	 1.650E+03
  82.200	 0.000E+00	-1.065E+03	 1.609E+03
  82.250	 0.000E+00	-1.185E+03	 1.573E+03
  82.300	 0.000E+00	-1.304E+03	 1.551E+03
  82.350	 0.000E+00	-1.417E+03	 1.545E+03
  82.400	 0.000E+00	-1.527E+03	 1.562E+03
  82.450	 0.000E+00	-1.640E+03	 1.571E+03
  82.500	 0.000E+00	-1.752E+03	 1.588E+03
  82.550	 0.000E+00	-1.864E+03	 1.589E+03
  82.600	 0.000E+00	-1.978E+03	 1.578E+03
  82.650	 0.000E+00	-2.095E+03	 1.573E+03
  82.700	 0.000E+00	-2.208E+03	 1.598E+03
  82.750	 0.000E+00	-2.318E+03	 1.625E+03
  82.800	 0.000E+00	-2.429E+03	 1.661E+03
  82.850	 0.000E+00	-2.532E+03	 1.720E+03
  82.900	 0.000E+00	-2.626E+03	 1.781E+03
  82.950	 0.000E+00	-2.718E+03	 1.813E+03
  83.000	 0.000E+00	-2.799E+03	 1.835E+03
  83.050	 0.000E+00	-2.874E+03	 1.830E+03
  83.100	 0.000E+00	-2.944E+03	 1.810E+03
  83.150	 0.000E+00	-3.010E+03	 1.792E+03
  83.200	 0.000E+00	-3.066E+03	 1.789E+03
  83.250	 0.000E+00	-3.116E+03	 1.811E+03
  83.300	 0.000E+00	-3.167E+03	 1.836E+03
  83.350	 0.000E+00	-3.215E+03	 1.863E+03
  83.400	 0.000E+00	-3.262E+03	 1.886E+03
  83.450	 0.000E+00	-3.307E+03	 1.891E+03
  83.500	 0.000E+00	-3.349E+03	 1.890E+03
  83.550	 0.000E+00	-3.390E+03	 1.870E+03
  83.600	 0.000E+00	-3.429E+03	 1.847E+03
  83.650	 0.000E+00	-3.458E+03	 1.857E+03
  83.700	 0.000E+00	-3.490E+03	 1.854E+03
  83.750	 0.000E+00	-3.513E+03	 1.874E+03
  83.800	 0.000E+00	-3.535E+03	 1.895E+03
  83.850	 0.000E+00	-3.549E+03	 1.930E+03
  83.900	 0.000E+00	-3.556E+03	 1.950E+03
  83.950	 0.000E+00	-3.556E+03	 1.974E+03
  84.000	 0.000E+00	-3.550E+03	 1.986E+03
  84.050	 0.000E+00	-3.538E+03	 1.992E+03
  84.100	 0.000E+00	-3.520E+03	 1.997E+03
  84.150	 0.000E+00	-3.496E+03	 2.013E+03
  84.200	 0.000E+00	-3.465E+03	 2.041E+03
  84.250	 0.000E+00	-3.434E+03	 2.056E+03
  84.300	 0.000E+00	-3.398E+03	 2.069E+03
  84.350	 0.000E+00	-3.359E+03	 2.061E+03
  84.400	 0.000E+00	-3.320E+03	 2.012E+03
  84.450	 0.000E+00	-3.280E+03	 1.949E+03
  84.500	 0.000E+00	-3.239E+03	 1.861E+03
  84.550	 0.000E+00	-3.190E+03	 1.748E+03
  84.600	 0.000E+00	-3.140E+03	 1.641E+03
  84.650	 0.000E+00	-3.090E+03	 1.543E+03
  84.700	 0.000E+00	-3.027E+03	 1.468E+03
  84.750	 0.000E+00	-2.964E+03	 1.435E+03
  84.800	 0.000E+00	-2.898E+03	 1.419E+03
  84.850	 0.000E+00	-2.822E+03	 1.433E+03
  84.900	 0.000E+00	-2.744E+03	 1.459E+03
  84.950	 0.000E+00	-2.660E+03	 1.487E+03
  85.000	 0.000E+00	-2.570E+03	 1.499E+03
  85.050	 0.000E+00	-2.477E+03	 1.500E+03
  85.100	 0.000E+00	-2.376E+03	 1.486E+03
  85.150	 0.000E+00	-2.275E+03	 1.489E+03
  85.200	 0.000E+00	-2.158E+03	 1.514E+03
  85.250	 0.000E+00	-2.045E+03	 1.576E+03
  85.300	 0.000E+00	-1.927E+03	 1.648E+03
  85.350	 0.000E+00	-1.797E+03	 1.743E+03
  85.400	 0.000E+00	-1.679E+03	 1.827E+03
  85.450	 0.000E+00	-1.559E+03	 1.906E+03
  85.500	 0.000E+00	-1.433E+03	 1.931E+03
  85.550	 0.000E+00	-1.317E+03	 1.957E+03
  85.600	 0.000E+00	-1.203E+03	 1.955E+03
  85.650	 0.000E+00	-1.077E+03	 1.962E+03
  85.700	 0.000E+00	-9.598E+02	 1.965E+03
  85.750	 0.000E+00	-8.400E+02	 1.997E+03
  85.800	 0.000E+00	-7.159E+02	 2.002E+03
  85.850	 0.000E+00	-5.883E+02	 2.004E+03
  85.900	 0.000E+00	-4.716E+02	 1.968E+03
  85.950	 0.000E+00	-3.420E+02	 1.903E+03
  86.000	 0.000E+00	-2.144E+02	 1.811E+03
  86.050	 0.000E+00	-9.295E+01	 1.693E+03
  86.100	 0.000E+00	 3.973E+01	 1.587E+03
  86.150	 0.000E+00	 1.726E+02	 1.472E+03
  86.200	 0.000E+00	 3.009E+02	 1.364E+03
  86.250	 0.000E+00	 4.270E+02	 1.264E+03
  86.300	 0.000E+00	 5.613E+02	 1.176E+03
  86.350	 0.000E+00	 6.876E+02	 1.114E+03
  86.400	 0.000E+00	 8.109E+02	 1.079E+03
  86.450	 0.000E+00	 9.362E+02	 1.058E+03
  86.500	 0.000E+00	 1.057E+03	 1.058E+03
  86.550	 0.000E+00	 1.171E+03	 1.071E+03
  86.600	 0.000E+00	 1.288E+03	 1.096E+03
  86.650	 0.000E+00	 1.405E+03	 1.160E+03
  86.700	 0.000E+00	 1.524E+03	 1.256E+03
  86.750	 0.000E+00	 1.646E+03	 1.368E+03
  86.800	 0.000E+00	 1.767E+03	 1.483E+03
  86.850	 0.000E+00	 1.891E+03	 1.590E+03
  86.900	 0.000E+00	 2.014E+03	 1.706E+03
  86.950	 0.000E+00	 2.136E+03	 1.792E+03
  87.000	 0.000E+00	 2.260E+03	 1.870E+03
  87.050	 0.000E+00	 2.374E+03	 1.909E+03
  87.100	 0.000E+00	 2.485E+03	 1.934E+03
  87.150	 0.000E+00	 2.590E+03	 1.935E+03
  87.200	 0.000E+00	 2.682E+03	 1.922E+03
  87.250	 0.000E+00	 2.768E+03	 1.917E+03
  87.300	 0.000E+00	 2.849E+03	 1.916E+03
  87.350	 0.000E+00	 2.922E+03	 1.916E+03
  87.400	 0.000E+00	 2.987E+03	 1.904E+03
  87.450	 0.000E+00	 3.043E+03	 1.863E+03
  87.500	 0.000E+00	 3.094E+03	 1.811E+03
  87.550	 0.000E+00	 3.142E+03	 1.736E+03
  87.600	 0.000E+00	 3.184E+03	 1.643E+03
  87.650	 0.000E+00	 3.228E+03	 1.584E+03
  87.700	 0.000E+00	 3.274E+03	 1.555E+03
  87.750	 0.000E+00	 3.317E+03	 1.548E+03
  87.800	 0.000E+00	 3.358E+03	 1.562E+03
  87.850	 0.000E+00	 3.408E+03	 1.645E+03
  87.900	 0.000E+00	 3.449E+03	 1.707E+03
  87.950	 0.000E+00	 3.490E+03	 1.748E+03
  88.000	 0.000E+00	 3.532E+03	 1.793E+03
  88.050	 0.000E+00	 3.564E+03	 1.801E+03
  88.100	 0.000E+00	 3.591E+03	 1.799E+03
  88.150	 0.000E+00	 3.613E+03	 1.813E+03
  88.200	 0.000E+00	 3.624E+03	 1.833E+03
  88.250	 0.000E+00	 3.631E+03	 1.887E+03
  88.300	 0.000E+00	 3.632E+03	 1.939E+03
  88.350	 0.000E+00	 3.620E+03	 2.006E+03
  88.400	 0.000E+00	 3.601E+03	 2.069E+03
  88.450	 0.000E+00	 3.579E+03	 2.138E+03
  88.500	 0.000E+00	 3.547E+03	 2.183E+03
  88.550	 0.000E+00	 3.516E+03	 2.234E+03
  88.600	 0.000E+00	 3.480E+03	 2.281E+03
  88.650	 0.000E+00	 3.443E+03	 2.324E+03
  88.700	 0.000E+00	 3.404E+03	 2.376E+03
  88.750	 0.000E+00	 3.364E+03	 2.446E+03
  88.800	 0.000E+00	 3.322E+03	 2.507E+03
  88.850	 0.000E+00	 3.273E+03	 2.544E+03
  88.900	 0.000E+00	 3.226E+03	 2.561E+03
  88.950	 0.000E+00	 3.174E+03	 2.531E+03
  89.000	 0.000E+00	 3.117E+03	 2.439E+03
  89.050	 0.000E+00	 3.050E+03	 2.302E+03
  89.100	 0.000E+00	 2.978E+03	 2.169E+03
  89.150	 0.000E+00	 2.895E+03	 2.053E+03
  89.200	 0.000E+00	 2.807E+03	 1.971E+03
  89.250	 0.000E+00	 2.708E+03	 1.938E+03
  89.300	 0.000E+00	 2.604E+03	 1.960E+03
  89.350	 0.000E+00	 2.489E+03	 1.991E+03
  89.400	 0.000E+00	 2.381E+03	 2.019E+03
  89.450	 0.000E+00	 2.264E+03	 2.000E+03
